Prov_Name,Topic,Characteristic,Total
Newfoundland and Labrador,Determinants of health,   Low 95% confidence interval,13.6
Newfoundland and Labrador,Determinants of health,   High 95% confidence interval,16.9
Newfoundland and Labrador,Determinants of health,"Sense of community belonging, 2005",76.9
Newfoundland and Labrador,Determinants of health,   Low 95% confidence interval,75.2
Newfoundland and Labrador,Determinants of health,   High 95% confidence interval,78.7
Newfoundland and Labrador,Health system,"Mammography, 2005",
Newfoundland and Labrador,Health system,   Low 95% confidence interval,
Newfoundland and Labrador,Health system,   High 95% confidence interval,
Newfoundland and Labrador,Health system,"Influenza immunization, 2005",21.3
Newfoundland and Labrador,Health system,   Low 95% confidence interval,19.7
Newfoundland and Labrador,Health system,   High 95% confidence interval,22.9
Newfoundland and Labrador,Health system,"Has a regular medical doctor, 2005",87.2
Newfoundland and Labrador,Health system,   Low 95% confidence interval,85.8
Newfoundland and Labrador,Health system,   High 95% confidence interval,88.6
Prince Edward Island,Population and Dwelling Counts,Population in 2001,135294
Prince Edward Island,Population and Dwelling Counts, Population in 1996,134557
Prince Edward Island,Population and Dwelling Counts, 1996 to 2001 population change (%),0.5
Prince Edward Island,Population and Dwelling Counts, Total private dwellings,55992
Prince Edward Island,Population and Dwelling Counts, Population density per square kilometre,23.8
Prince Edward Island,Population and Dwelling Counts, Land area (square km),5684.39
Prince Edward Island,Age Characteristics of the Population,Total - All persons,135295
Prince Edward Island,Age Characteristics of the Population,   Age 0-4,7555
Prince Edward Island,Age Characteristics of the Population,   Age 5-14,19095
Prince Edward Island,Age Characteristics of the Population,   Age 15-19,10230
Prince Edward Island,Age Characteristics of the Population,   Age 20-24,8730
Prince Edward Island,Age Characteristics of the Population,   Age 25-44,37795
Prince Edward Island,Age Characteristics of the Population,   Age 45-54,20120
Prince Edward Island,Age Characteristics of the Population,   Age 55-64,13205
Prince Edward Island,Age Characteristics of the Population,   Age 65-74,9700
Prince Edward Island,Age Characteristics of the Population,   Age 75-84,6410
Prince Edward Island,Age Characteristics of the Population,   Age 85 and over,2465
Prince Edward Island,Age Characteristics of the Population, Median age of the population,37.7
Prince Edward Island,Age Characteristics of the Population, % of the population ages 15 and over,80.3
Prince Edward Island,Common-law Status,Total - Population 15 years and over,108650
Prince Edward Island,Common-law Status,   Not in a common-law relationship,101625
Prince Edward Island,Common-law Status,   In a common-law relationship,7025
Prince Edward Island,Legal Marital Status,Total - Population 15 years and over,108645
Prince Edward Island,Legal Marital Status,   Single,33720
Prince Edward Island,Legal Marital Status,   Married,57675
Prince Edward Island,Legal Marital Status,   Separated,3490
Prince Edward Island,Legal Marital Status,   Divorced,6005
Prince Edward Island,Legal Marital Status,   Widowed,7760
Prince Edward Island,Language(s) First Learned and Still Understood,Total - All persons,133385
Prince Edward Island,Language(s) First Learned and Still Understood,   English only,125125
Prince Edward Island,Language(s) First Learned and Still Understood,   French only,5670
Prince Edward Island,Language(s) First Learned and Still Understood,   Both English and French,440
Prince Edward Island,Language(s) First Learned and Still Understood,   Other languages,2155
Prince Edward Island,Mobility Status - Place of Residence 1 Year Ago,Total population 1 year and over,132020
Prince Edward Island,Mobility Status - Place of Residence 1 Year Ago,   Lived at the same address 1 year ago,116745
Prince Edward Island,Mobility Status - Place of Residence 1 Year Ago,"   Lived within the same province/territory 1 year ago, but changed address",11710
Prince Edward Island,Mobility Status - Place of Residence 1 Year Ago,   Lived in a different province/territory or country 1 year ago,3565
Prince Edward Island,Mobility Status - Place of Residence 5 Years Ago,Total population 5 years and over,125770
Prince Edward Island,Mobility Status - Place of Residence 5 Years Ago,   Lived at the same address 5 years ago,85315
Prince Edward Island,Mobility Status - Place of Residence 5 Years Ago,"   Lived within the same province/territory 5 years ago, but changed address",31430
Prince Edward Island,Mobility Status - Place of Residence 5 Years Ago,   Lived in a different province/territory or country 5 years ago,9030
Prince Edward Island,Immigration Characteristics,Total - All persons,133385
Prince Edward Island,Immigration Characteristics,   Canadian-born population,128935
Prince Edward Island,Immigration Characteristics,   Foreign-born population,4140
Prince Edward Island,Immigration Characteristics,      Immigrated before 1991,3350
Prince Edward Island,Immigration Characteristics,      Immigrated between 1991 and 2001,790
Prince Edward Island,Immigration Characteristics,   Non-permanent residents,310
Prince Edward Island,Aboriginal Population,Total - All persons,133385
Prince Edward Island,Aboriginal Population,   Aboriginal identity population,1350
Prince Edward Island,Aboriginal Population,   Non-Aboriginal population,132040
Prince Edward Island,Visible Minority Status,Total population by visible minority groups,133385
Prince Edward Island,Visible Minority Status,   Visible minority population,1180
Prince Edward Island,Visible Minority Status,      Chinese,205
Prince Edward Island,Visible Minority Status,      South Asian,115
Prince Edward Island,Visible Minority Status,      Black,370
Prince Edward Island,Visible Minority Status,      Filipino,35
Prince Edward Island,Visible Minority Status,      Latin American,75
Prince Edward Island,Visible Minority Status,      Southeast Asian,45
Prince Edward Island,Visible Minority Status,      Arab,175
Prince Edward Island,Visible Minority Status,      West Asian,15
Prince Edward Island,Visible Minority Status,      Korean,15
Prince Edward Island,Visible Minority Status,      Japanese,75
Prince Edward Island,Visible Minority Status,"      Visible minority, n.i.e",30
Prince Edward Island,Visible Minority Status,      Multiple visible minorities,20
Prince Edward Island,Visible Minority Status,   All others,132205
Prince Edward Island,Religion,Total - Religion,133385
Prince Edward Island,Religion,   Catholic,63270
Prince Edward Island,Religion,   Protestant,57075
Prince Edward Island,Religion,   Christian Orthodox,250
Prince Edward Island,Religion,"   Christian, n.i.e.",3210
Prince Edward Island,Religion,   Muslim,195
Prince Edward Island,Religion,   Jewish,55
Prince Edward Island,Religion,   Buddhist,135
Prince Edward Island,Religion,   Hindu,30
Prince Edward Island,Religion,   Sikh,0
Prince Edward Island,Religion,   Eastern religions,110
Prince Edward Island,Religion,   Other religions,100
Prince Edward Island,Religion,   No religious affiliation,8945
Prince Edward Island,School Attendance,Total population 15 years and over attending school full time,11680
Prince Edward Island,School Attendance,   Age group 15-19 attending full time,7260
Prince Edward Island,School Attendance,   Age group 20-24 attending full time,2870
Prince Edward Island,School Attendance,Total population 15 years and over attending school part time,3120
Prince Edward Island,School Attendance,   Age group 15-19 attending part time,255
Prince Edward Island,School Attendance,   Age group 20-24 attending part time,520
Prince Edward Island,Highest Level of Schooling,Total population aged 20-34,25150
Prince Edward Island,Highest Level of Schooling,   % of the population aged 20-34 with less than a high school graduation certificate,19.8
Prince Edward Island,Highest Level of Schooling,   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary,29.6
Prince Edward Island,Highest Level of Schooling,   % of the population aged 20-34 with a trades certificate or diploma,12.5
Prince Edward Island,Highest Level of Schooling,   % of the population aged 20-34 with a college certificate or diploma,20.7
Prince Edward Island,Highest Level of Schooling,"   % of the population aged 20-34 with a university certificate, diploma or degree",17.5
Prince Edward Island,Highest Level of Schooling,Total population aged 35-44,21180
Prince Edward Island,Highest Level of Schooling,   % of the population aged 35-44 with less than a high school graduation certificate,24.9
Prince Edward Island,Highest Level of Schooling,   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary,21.6
Prince Edward Island,Highest Level of Schooling,   % of the population aged 35-44 with a trades certificate or diploma,17.6
Prince Edward Island,Highest Level of Schooling,   % of the population aged 35-44 with a college certificate or diploma,20.2
Prince Edward Island,Highest Level of Schooling,"   % of the population aged 35-44 with a university certificate, diploma or degree",15.6
Prince Edward Island,Highest Level of Schooling,Total population aged 45-64,33110
Prince Edward Island,Highest Level of Schooling,   % of the population aged 45-64 with less than a high school graduation certificate,35.9
