Prov_Name,Topic,Characteristic,Total
Prince Edward Island,Detailed mother tongue,"```````?Cree, n.o.s.`?,0
Prince Edward Island,Detailed mother tongue,```````?Dene`?0
Prince Edward Island,Detailed mother tongue,````````Innu/Montagnais`?0
Prince Edward Island,Detailed mother tongue,````````Inuktitut`?5
Prince Edward Island,Detailed mother tongue,````````Mi'kmaq`?100
Prince Edward Island,Detailed mother tongue,````````Ojibway`?0
Prince Edward Island,Detailed mother tongue,```````?Oji-Cree`?0
Prince Edward Island,Detailed mother tongue,```````?Stoney`?0
Prince Edward Island,Detailed mother tongue,      Selected non-Aboriginal languages,4685
Prince Edward Island,Detailed mother tongue,""```````?African languages, n.i.e.`?,5
Prince Edward Island,Detailed mother tongue,```````?Afrikaans`?20
Prince Edward Island,Detailed mother tongue,```````?Akan (Twi)`?5
Prince Edward Island,Detailed mother tongue,```````?Albanian`?95
Prince Edward Island,Detailed mother tongue,```````?Amharic`?5
Prince Edward Island,Detailed mother tongue,```````?Arabic`?270
Prince Edward Island,Detailed mother tongue,```````?Armenian`?0
Prince Edward Island,Detailed mother tongue,""```````?Bantu languages, n.i.e.`?,15
Prince Edward Island,Detailed mother tongue,```````?Bengali`?35
Prince Edward Island,Detailed mother tongue,```````?Berber languages (Kabyle)`?0
Prince Edward Island,Detailed mother tongue,```````?Bisayan languages`?5
Prince Edward Island,Detailed mother tongue,```````?Bosnian`?20
Prince Edward Island,Detailed mother tongue,```````?Bulgarian`?0
Prince Edward Island,Detailed mother tongue,```````?Burmese`?10
Prince Edward Island,Detailed mother tongue,```````?Cantonese`?100
Prince Edward Island,Detailed mother tongue,""```````?Chinese, n.o.s.`?,1185
Prince Edward Island,Detailed mother tongue,```````?Creoles`?10
Prince Edward Island,Detailed mother tongue,```````?Croatian`?15
Prince Edward Island,Detailed mother tongue,```````?Czech`?30
Prince Edward Island,Detailed mother tongue,```````?Danish`?25
Prince Edward Island,Detailed mother tongue,```````?Dutch`?470
Prince Edward Island,Detailed mother tongue,```````?Estonian`?5
Prince Edward Island,Detailed mother tongue,```````?Finnish`?10
Prince Edward Island,Detailed mother tongue,```````?Flemish`?25
Prince Edward Island,Detailed mother tongue,````````Fukien`?5
Prince Edward Island,Detailed mother tongue,```````?German`?300
Prince Edward Island,Detailed mother tongue,```````?Greek`?10
Prince Edward Island,Detailed mother tongue,```````?Gujarati`?5
Prince Edward Island,Detailed mother tongue,```````?Hakka`?0
Prince Edward Island,Detailed mother tongue,```````?Hebrew`?10
Prince Edward Island,Detailed mother tongue,```````?Hindi`?35
Prince Edward Island,Detailed mother tongue,```````?Hungarian`?55
Prince Edward Island,Detailed mother tongue,```````?Ilocano`?5
Prince Edward Island,Detailed mother tongue,""```````?Indo-Iranian languages, n.i.e.`?,0
Prince Edward Island,Detailed mother tongue,```````?Italian`?55
Prince Edward Island,Detailed mother tongue,```````?Japanese`?75
Prince Edward Island,Detailed mother tongue,```````?Khmer (Cambodian)`?0
Prince Edward Island,Detailed mother tongue,```````?Korean`?135
Prince Edward Island,Detailed mother tongue,```````?Kurdish`?0
Prince Edward Island,Detailed mother tongue,```````?Lao`?0
Prince Edward Island,Detailed mother tongue,```````?Latvian`?0
Prince Edward Island,Detailed mother tongue,```````?Lingala`?0
Prince Edward Island,Detailed mother tongue,```````?Lithuanian`?10
Prince Edward Island,Detailed mother tongue,```````?Macedonian`?5
Prince Edward Island,Detailed mother tongue,```````?Malay`?5
Prince Edward Island,Detailed mother tongue,```````?Malayalam`?10
Prince Edward Island,Detailed mother tongue,```````?Maltese`?5
Prince Edward Island,Detailed mother tongue,```````?Mandarin`?290
Prince Edward Island,Detailed mother tongue,```````?Marathi`?0
Prince Edward Island,Detailed mother tongue,```````?Nepali`?95
Prince Edward Island,Detailed mother tongue,""```````?Niger-Congo languages, n.i.e.`?,5
Prince Edward Island,Detailed mother tongue,```````?Norwegian`?0
Prince Edward Island,Detailed mother tongue,```````?Oromo`?0
Prince Edward Island,Detailed mother tongue,```````?Panjabi (Punjabi)`?40
Prince Edward Island,Detailed mother tongue,```````?Pashto`?5
Prince Edward Island,Detailed mother tongue,```````?Persian (Farsi)`?205
Prince Edward Island,Detailed mother tongue,```````?Polish`?60
Prince Edward Island,Detailed mother tongue,```````?Portuguese`?50
Prince Edward Island,Detailed mother tongue,```````?Romanian`?15
Prince Edward Island,Detailed mother tongue,```````?Rundi (Kirundi)`?0
Prince Edward Island,Detailed mother tongue,```````?Russian`?110
Prince Edward Island,Detailed mother tongue,```````?Rwanda (Kinyarwanda)`?0
Prince Edward Island,Detailed mother tongue,""```````?Semitic languages, n.i.e.`?,0
Prince Edward Island,Detailed mother tongue,```````?Serbian`?25
Prince Edward Island,Detailed mother tongue,```````?Serbo-Croatian`?20
Prince Edward Island,Detailed mother tongue,```````?Shanghainese`?0
Prince Edward Island,Detailed mother tongue,""```````?Sign languages, n.i.e.`?,10
Prince Edward Island,Detailed mother tongue,```````?Sindhi`?0
Prince Edward Island,Detailed mother tongue,```````?Sinhala (Sinhalese)`?50
Prince Edward Island,Detailed mother tongue,""```````?Sino-Tibetan languages, n.i.e.`?,35
Prince Edward Island,Detailed mother tongue,""```````?Slavic languages, n.i.e.`?,5
Prince Edward Island,Detailed mother tongue,```````?Slovak`?10
Prince Edward Island,Detailed mother tongue,```````?Slovenian`?5
Prince Edward Island,Detailed mother tongue,```````?Somali`?30
Prince Edward Island,Detailed mother tongue,```````?Spanish`?230
Prince Edward Island,Detailed mother tongue,```````?Swahili`?5
Prince Edward Island,Detailed mother tongue,```````?Swedish`?15
Prince Edward Island,Detailed mother tongue,""```````?Tagalog (Pilipino, Filipino)`?,105
Prince Edward Island,Detailed mother tongue,```````?Taiwanese`?20
Prince Edward Island,Detailed mother tongue,```````?Tamil`?15
Prince Edward Island,Detailed mother tongue,```````?Telugu`?30
Prince Edward Island,Detailed mother tongue,```````?Thai`?15
Prince Edward Island,Detailed mother tongue,```````?Tibetan languages`?5
Prince Edward Island,Detailed mother tongue,```````?Tigrigna`?0
Prince Edward Island,Detailed mother tongue,```````?Turkish`?20
Prince Edward Island,Detailed mother tongue,```````?Ukrainian`?30
Prince Edward Island,Detailed mother tongue,```````?Urdu`?35
Prince Edward Island,Detailed mother tongue,```````?Vietnamese`?40
Prince Edward Island,Detailed mother tongue,```````?Yiddish`?0
Prince Edward Island,Detailed mother tongue,`````?Other languages,75
Prince Edward Island,Detailed mother tongue,``Multiple responses`````````?750
Prince Edward Island,Detailed mother tongue,````English and French`?440
Prince Edward Island,Detailed mother tongue,````English and non-official language`?255
Prince Edward Island,Detailed mother tongue,````French and non-official language`?35
Prince Edward Island,Detailed mother tongue,""````English, French and non-official language",15
Prince Edward Island,Knowledge of official languages,Knowledge of official languages - Total population excluding institutional residents,138435
Prince Edward Island,Knowledge of official languages,`?English only,120585
Prince Edward Island,Knowledge of official languages,`?French only,130
Prince Edward Island,Knowledge of official languages,`?English and French,17005
Prince Edward Island,Knowledge of official languages,`?Neither English nor French,710
Prince Edward Island,First official language spoken,First official language spoken - Total population excluding institutional residents,138435
Prince Edward Island,First official language spoken,`?English,132855
Prince Edward Island,First official language spoken,`?French,4715
Prince Edward Island,First official language spoken,`?English and French,185
Prince Edward Island,First official language spoken,`?Neither English nor French,675
Prince Edward Island,First official language spoken,Official language minority (number),4810
Prince Edward Island,First official language spoken,Official language minority (percentage),3.5
Prince Edward Island,Detailed language spoken most often at home,Detailed language spoken most often at home - Total population excluding institutional residents,138435
Prince Edward Island,Detailed language spoken most often at home,`?Single responses,137590
Prince Edward Island,Detailed language spoken most often at home,```?English,132200
Prince Edward Island,Detailed language spoken most often at home,```?French,2465
Prince Edward Island,Detailed language spoken most often at home,```?Non-official languages,2925
Prince Edward Island,Detailed language spoken most often at home,`````?Selected Aboriginal languages,15
Prince Edward Island,Detailed language spoken most often at home,```````?Atikamekw``,0
Prince Edward Island,Detailed language spoken most often at home,"```````?Cree, n.o.s.",0
Prince Edward Island,Detailed language spoken most often at home,```````?Dene,0
Prince Edward Island,Detailed language spoken most often at home,```````?Innu/Montagnais,0
Prince Edward Island,Detailed language spoken most often at home,```````?Inuktitut,0
Prince Edward Island,Detailed language spoken most often at home,```````?Mi'kmaq,15
Prince Edward Island,Detailed language spoken most often at home,```````?Ojibway,0
Prince Edward Island,Detailed language spoken most often at home,```````?Oji-Cree,0
Prince Edward Island,Detailed language spoken most often at home,```````?Stoney,0
Prince Edward Island,Detailed language spoken most often at home,`````?Selected non-Aboriginal languages,2885
Prince Edward Island,Detailed language spoken most often at home,"```````?African languages, n.i.e.",0
Prince Edward Island,Detailed language spoken most often at home,```````?Afrikaans,5
Prince Edward Island,Detailed language spoken most often at home,```````?Akan (Twi),0
Prince Edward Island,Detailed language spoken most often at home,```````?Albanian,80
Prince Edward Island,Detailed language spoken most often at home,```````?Amharic,0
Prince Edward Island,Detailed language spoken most often at home,```````?Arabic,120
Prince Edward Island,Detailed language spoken most often at home,```````?Armenian,0
Prince Edward Island,Detailed language spoken most often at home,"```````?Bantu languages, n.i.e.",0
Prince Edward Island,Detailed language spoken most often at home,```````?Bengali,20
Prince Edward Island,Detailed language spoken most often at home,```````?Berber languages (Kabyle),0
Prince Edward Island,Detailed language spoken most often at home,```````?Bisayan languages,0
Prince Edward Island,Detailed language spoken most often at home,```````?Bosnian,15
Prince Edward Island,Detailed language spoken most often at home,```````?Bulgarian,0
Prince Edward Island,Detailed language spoken most often at home,```````?Burmese,0
Prince Edward Island,Detailed language spoken most often at home,```````?Cantonese,70
